,True,Predicted
3815,ENTP,INTJ
3816,INFJ,INTP
3817,INFJ,INFJ
3818,ENFJ,ENFJ
3819,ISFP,ISFP
3820,ISFJ,INFP
3821,ISFJ,INTJ
3822,ESTP,ENTP
3823,ISFP,INFP
3824,ESFJ,ESFJ
3825,ESTP,INTP
3826,ESTJ,INTJ
3827,ESTP,INTP
3828,ENTP,ENFP
3829,ISFP,INTP
3830,ISFP,ENTP
3831,INTJ,INFJ
3832,ISTJ,INFP
3833,INTP,INTP
3834,ESTJ,ISTJ
3835,ISFJ,INFP
3836,INTP,ISTJ
3837,ENTP,INFP
3838,ESTJ,INTJ
3839,ESTP,INFP
3840,ISFJ,INTJ
3841,ESTP,INTJ
3842,INFP,ENFP
3843,ISTJ,ISTJ
3844,ESFJ,ENTP
3845,ENTJ,INTP
3846,ENTJ,ENFP
3847,INTJ,ENTJ
3848,ENTP,ENTP
3849,ISFP,INTP
3850,INFP,ENTP
3851,INTP,INTJ
3852,INTJ,INTP
3853,INTP,INFP
3854,INFJ,INTP
3855,ISFJ,ENTP
3856,ESFJ,ESFJ
3857,ENTJ,INTP
3858,INTJ,INFJ
3859,ENFJ,ENTP
3860,ENTJ,INFJ
3861,INTP,INTJ
3862,ISTJ,INFP
3863,ISTP,ENFJ
3864,INTJ,INTJ
3865,ISFP,INTJ
3866,ESFJ,INTP
3867,ISFJ,ENFP
3868,ISFJ,INFJ
3869,INTJ,INTP
3870,INFP,INFJ
3871,ENFP,INFP
3872,ESTJ,INTP
3873,ENTP,INTJ
3874,ISFP,INFJ
3875,INFP,INFP
3876,ENFJ,ENFP
3877,INTJ,ENTP
3878,ESFP,INTJ
3879,INFJ,INFJ
3880,INTP,INTP
3881,ENTJ,ENTP
3882,ENTJ,INTP
3883,ENFJ,ENTP
3884,INFJ,ENFJ
3885,ESFP,INTP
3886,ENFJ,INFP
3887,INTJ,INTP
3888,INTP,INFP
3889,ESTJ,ENTP
3890,INTJ,INTP
3891,ISTJ,INFP
3892,ENTJ,INTP
3893,ISTP,INFP
3894,ENFP,INFP
3895,ESTJ,INFP
3896,INTP,INFJ
3897,ENFJ,ENTP
3898,INFP,ISTP
3899,ENTP,ESFP
3900,ENTP,INFP
3901,INTP,INFP
3902,ESFP,INTP
3903,ESTP,INFP
3904,ENFP,INTP
3905,ESFP,INTP
3906,ENTJ,INTP
3907,ESTP,INFJ
3908,ISTJ,ISTJ
3909,ENFJ,ENFJ
3910,INTJ,INTJ
3911,ESFJ,ESFJ
3912,ENFJ,INTP
3913,ISTJ,INTJ
3914,ISTP,ISFJ
3915,INTJ,ENTP
3916,ENTP,ISTJ
3917,ISFJ,INFP
3918,ESFJ,INTJ
3919,ENTJ,INFP
3920,INTJ,INTP
3921,INFJ,INFJ
3922,INTP,INTP
3923,ESTJ,INTP
3924,ISTJ,INFP
3925,INTJ,INTJ
3926,ESTP,INTJ
3927,ESTP,INTP
3928,INTJ,ISFP
3929,INTP,INTP
3930,ENFP,ENFP
3931,ENFJ,ISFJ
3932,ISFJ,ISTJ
3933,ESFP,ISTP
3934,INTJ,INTP
3935,ENTJ,INFJ
3936,ENFP,ISFP
3937,INFJ,INFJ
3938,INTP,ESTJ
3939,ESTJ,ENTP
3940,ENTJ,INTP
3941,ISFJ,INFP
3942,INTP,ESTJ
3943,INFP,INTP
3944,ENTP,ENTP
3945,ENFP,INFP
3946,ISFJ,INFP
3947,ENTJ,INTP
3948,ESFJ,INTP
3949,ISFJ,ISTJ
3950,ISFJ,INFJ
3951,ESFP,ENFP
3952,ESFP,INFJ
3953,ISFJ,ISFJ
3954,ENTP,ENTP
3955,INFJ,INTP
3956,ESFJ,INTJ
3957,INFP,INTJ
3958,ISTJ,ENTP
3959,ESFP,ISFJ
3960,ESTP,ENTP
3961,ISTJ,ENTP
3962,ESTP,INFJ
3963,INTP,INFP
3964,ESTJ,ENFJ
3965,ESFP,ESFP
3966,ISFJ,INTJ
3967,ENTJ,INTJ
3968,ISTJ,INTJ
3969,ENFP,INTP
3970,ESFJ,INTJ
3971,INFP,ENTP
3972,INFJ,ENFJ
3973,ISTJ,ENFJ
3974,ENTP,INFP
3975,ESTJ,INTP
3976,ESTJ,INFP
3977,ESTJ,INFP
3978,ISTP,ENFJ
3979,ISFP,INTP
3980,ISFJ,ENFJ
3981,ENTJ,ISTJ
3982,ISFJ,INFP
3983,ISFP,INTJ
3984,ESFP,INTJ
3985,ESTJ,ISTJ
3986,ESTJ,ENFP
3987,ENFP,INFP
3988,ISTP,ENTP
3989,ESTJ,ISFJ
3990,ISFJ,ISTJ
3991,ENTJ,INFP
3992,ISTJ,ENFP
3993,ENFJ,ESFP
3994,INTJ,INTP
3995,ISFP,INTJ
3996,ESFJ,ENFP
3997,ISTJ,ISTJ
3998,ESTP,ENFP
3999,ESTJ,ENTP
4000,ISTP,ENTP
4001,ESFP,INFP
4002,ISTJ,INTJ
4003,ISFJ,INFP
4004,ISTP,INFJ
4005,ENFP,ENTP
4006,ESFP,INTP
4007,ISTP,INFJ
4008,INFJ,INTJ
4009,ISFP,INFP
4010,ENFJ,ENFP
4011,ESTJ,INFJ
4012,INTP,INTP
4013,ISFP,INTP
4014,INTJ,INTP
4015,INFP,ESFP
4016,ISTJ,INTJ
4017,ISFJ,INFP
4018,ENFJ,INFJ
4019,ENTP,ENTP
4020,ESFJ,INTJ
4021,INFJ,INFJ
4022,INTP,INTP
4023,ISFP,ENTP
4024,INTP,INTP
4025,ENFP,ENFP
4026,INFP,INFP
4027,INFJ,ENFJ
4028,ESTP,ISTJ
4029,ENFJ,ENTP
4030,ENTP,INTP
4031,ENTP,ENTP
4032,ISFJ,INFP
4033,INTP,INTP
4034,ISFJ,INFJ
4035,INTJ,INFP
4036,ENFP,INFJ
4037,INFJ,ENTP
4038,ESFJ,INTP
4039,ISTP,INTJ
4040,ENFP,INTP
4041,ESFP,INFP
4042,ENTJ,INTJ
4043,ISFJ,INFP
4044,ESTJ,INTP
4045,ESFP,INTP
4046,ENTP,ENFP
4047,INFP,ENFJ
4048,ESTJ,INFP
4049,ESFJ,INTJ
4050,INFJ,INTP
4051,ISFJ,ENTP
4052,ENFJ,INTP
4053,INTJ,INTP
4054,ISFJ,INFJ
4055,ENTJ,INTP
4056,ENFJ,INFP
4057,INFP,INFP
4058,ENTJ,INFP
4059,INTP,ESTP
4060,ENTJ,ENTP
4061,INFJ,INFP
4062,ESTP,INTJ
4063,ESFJ,ESFJ
4064,ESTJ,INTP
4065,ESTP,INTP
4066,ESFJ,INFP
4067,ISTP,ISTP
4068,ISTP,INTP
4069,ISTP,INTP
4070,ESTP,ENTJ
4071,ISFJ,ENTP
4072,ISTJ,ISTJ
4073,INFP,INFJ
4074,INTJ,INTP
4075,INTP,INFP
4076,ISFJ,INFJ
4077,ISTJ,INFP
4078,ENTP,INFP
4079,ISFP,ENTP
4080,ESTP,INTJ
4081,ISFP,ISTJ
4082,INTJ,INTJ
4083,ESTP,INFJ
4084,ESTJ,ISFP
4085,ESTP,INTP
4086,ISFP,INTP
4087,ENFJ,ISTP
4088,INFJ,INTP
4089,ENTJ,ENFP
4090,ESFJ,INTP
4091,ISTP,ENTP
4092,ISFJ,INFP
4093,ESFP,INTP
4094,ISTJ,ENFP
4095,ESTP,INTP
4096,INFP,ISTJ
4097,INFP,INFP
4098,ENFJ,INFP
4099,INFJ,ENTP
4100,ENFP,ENTP
4101,ESTJ,ENFJ
4102,INTJ,INFP
4103,INFJ,INTP
4104,INTP,ENTJ
4105,ESFJ,ENTP
4106,ESTJ,INTP
4107,ENTJ,INFP
4108,ISTJ,ISTJ
4109,INFJ,INFP
4110,ESTJ,ISTJ
4111,ENFP,INFJ
4112,ENFP,INFJ
4113,ENFP,INFP
4114,ESFJ,INTJ
4115,ENFP,INTJ
4116,ENFJ,ESTP
4117,ISTJ,ISTJ
4118,ESFP,ENFJ
4119,ESTJ,ISTJ
4120,ENFJ,ISTJ
4121,ENTJ,ENTP
4122,ESFJ,INTP
4123,ESFP,ENTP
4124,ESFJ,ENTP
4125,INTJ,ISTP
4126,INTJ,ENTP
4127,ENTP,INFP
4128,ESTP,INTP
4129,ISFP,INFP
4130,INFP,INFP
4131,ENFP,INFP
4132,INFP,INFP
4133,ISTJ,INTJ
4134,ENTJ,INFJ
4135,INTP,ENTP
4136,INFJ,INTP
4137,ENTJ,INFP
4138,INTJ,ISFP
4139,ISFP,INTJ
4140,ISTJ,INFJ
4141,ESTP,INTJ
4142,ESFJ,ENTP
4143,INTJ,ISTJ
4144,INFJ,ESFP
4145,ENTP,ENFP
4146,INTP,ISFJ
4147,ESFP,INFJ
4148,INFP,ENFP
4149,ENFJ,INFJ
4150,ISFP,ENTP
4151,ENTJ,INFJ
4152,ESTJ,INFP
4153,ESFP,ENTP
4154,ISFP,INFP
4155,ENTP,ENFJ
4156,INTJ,INTP
4157,INFJ,INFP
4158,ESTP,INTP
4159,ENFJ,INTP
4160,ISFJ,INTP
4161,INFP,INFP
4162,ISTP,ENTP
4163,ENTJ,INTP
4164,INFP,INTJ
4165,ISFP,INFP
4166,ESFJ,INTP
4167,ESTJ,ISTP
4168,ENFJ,ENTP
4169,ISFJ,ENTP
4170,ISFP,ESTP
4171,INFP,INFP
4172,ESTP,INTP
4173,ESTJ,ENFJ
4174,ENTJ,ENTP
4175,ENFP,ENTP
4176,INFJ,ENFJ
4177,ISFJ,INFP
4178,ESTJ,ENFP
4179,ESFJ,INFP
4180,ESTP,ENFP
4181,ISFP,INFP
4182,ISFJ,ENFP
4183,ISTJ,INTP
4184,ENFP,INFP
4185,ENFJ,INFP
4186,ENTP,INTP
4187,ISFP,INFP
4188,ENTJ,INTP
4189,ESTP,ENTP
4190,ENTJ,INFP
4191,ENTP,INTJ
4192,INTP,INTP
4193,ESFJ,INFP
4194,ISFP,INTJ
4195,ISTP,ENTP
4196,ENFJ,INFP
4197,INFP,ENTP
4198,ENTJ,ENTJ
4199,ENTJ,INTP
4200,INTP,INFP
4201,ESTP,INTJ
4202,ISTJ,INTJ
4203,ISTJ,INFP
4204,INTJ,ENTP
4205,ISFP,INFP
4206,ESTJ,INTJ
4207,ESTJ,INTJ
4208,ESFP,ENTP
4209,INTJ,INTJ
4210,ISFP,ENTP
4211,ESTJ,INFP
4212,ESFJ,INTP
4213,ESFJ,ISTJ
4214,ENFJ,INFP
4215,ESTP,INFP
4216,ISFP,ISTJ
4217,ESTP,ENTP
4218,INFJ,INTJ
4219,ISFJ,INTP
4220,ESFP,ENFJ
4221,ESTJ,INTP
4222,ISFJ,INTP
4223,INFJ,INTJ
4224,ESFJ,INFP
4225,INTJ,INTP
4226,ENFP,ISTJ
4227,ISFJ,ENTP
4228,ESTJ,ENFP
4229,ENFJ,ISTJ
4230,ISTP,ENTP
4231,ENFJ,INFP
4232,ESTJ,INTJ
4233,ESFP,INFJ
4234,ENTP,INTP
4235,INFJ,INTP
4236,ENTP,ENTP
4237,ENFJ,INFP
4238,ENTJ,INTJ
4239,INTP,INTP
4240,ESTP,INTP
4241,ESFJ,ENTP
4242,ISFJ,ENTP
4243,ESTP,INTJ
4244,INFP,INTP
4245,ESFP,ESFP
4246,ESFP,ESFP
4247,ENTP,INTJ
4248,ENFJ,INTJ
4249,ESFP,INTP
4250,ENTP,ENFJ
4251,ESFP,INTP
4252,INTJ,INTJ
4253,ISTJ,INTP
4254,ENTJ,INTJ
4255,INTP,INFJ
4256,ISFP,ENTP
4257,ENTP,INTJ
4258,ENFJ,INFP
4259,INFJ,ENTP
4260,ESFP,INTP
4261,INFP,INTP
4262,INFP,INTJ
4263,ISTJ,INTP
4264,INTP,INTP
4265,ENFP,ISFP
4266,INTJ,INTJ
4267,ISFP,ISFP
4268,ESFP,INFP
4269,ISTP,INTJ
4270,ISFP,ISFP
4271,ESFJ,INFP
4272,ISFP,INTJ
4273,ENFP,INTJ
4274,ESFP,INFJ
4275,ESTP,INFP
4276,INTP,INTP
4277,ENTJ,INTP
4278,INTJ,INTJ
4279,ENFJ,INTJ
4280,ESTJ,INTP
4281,INTJ,INFP
4282,ENTP,INFP
4283,INFP,ISTJ
4284,ISFJ,ISFJ
4285,ESFJ,INTP
4286,ISTP,INTP
4287,ISTP,ENTP
4288,ENTJ,ENTJ
4289,INTP,INFP
4290,ISFP,INTP
4291,INFJ,INFJ
4292,ESTJ,ENFP
4293,INTJ,INTJ
4294,ESFP,INTP
4295,ENFP,INTJ
4296,ESFJ,INFJ
4297,ENFP,INTP
4298,ESFJ,INFP
4299,ENTJ,ESTP
4300,ENFJ,INFP
4301,ESTP,ENTP
4302,INTP,INTJ
4303,ISTP,INTP
4304,INFP,INFP
4305,ESTP,ENTP
4306,ISTP,INTJ
4307,INTP,ENTP
4308,INFP,INTP
4309,ESFJ,INFJ
4310,ESTP,ISTP
4311,ENFJ,ENTP
4312,ENFJ,ESFP
4313,ENTP,ENFJ
4314,ISTJ,INTP
4315,ISFJ,INFP
4316,ISFJ,INTP
4317,ISTP,INTP
4318,ISFP,INTJ
4319,ENFJ,INFJ
4320,ENTP,INTP
4321,ENFP,ENTJ
4322,ESFJ,ENFP
4323,ENTJ,ISTJ
4324,ENTJ,ENTP
4325,ENTJ,INFJ
4326,INTJ,INTP
4327,INTP,INFP
4328,ENFJ,INTP
4329,ISFP,ESFP
4330,INFJ,INTP
4331,INFJ,INFP
4332,ENTP,ENTJ
4333,ENTJ,INTP
4334,ESFP,ESFP
4335,INFJ,INFJ
4336,ENTJ,INTJ
4337,ISFJ,INTP
4338,INTP,INTP
4339,ENTJ,INTP
4340,ISFJ,ENTP
4341,INFP,INFP
4342,INTP,INFP
4343,INFJ,INTP
4344,ISTP,ENTP
4345,INTJ,INTP
4346,ESFP,INTP
4347,ENFP,ENFP
4348,ISTJ,ENFJ
4349,INFP,INFJ
4350,ENFJ,ESTP
4351,INFP,INTP
4352,INFP,INTP
4353,ENFP,ESFP
4354,ENFJ,INFJ
4355,ENTJ,INFP
4356,INFP,ESTP
4357,ESFP,INFJ
4358,ENFP,INTP
4359,ESFP,INFJ
4360,ENTP,ESTP
4361,ESFP,ESFP
4362,ENFP,INTJ
4363,ISFP,INFJ
4364,ISFJ,ENFP
4365,ENFP,INTJ
4366,ISTJ,ISTJ
4367,INFP,INFP
4368,ESTJ,INFP
4369,ESTJ,INFJ
4370,ISFJ,INFP
4371,ENTJ,ENFJ
4372,ESTP,INFJ
4373,INTJ,INTJ
4374,ISTJ,ISFJ
4375,ISTP,INFJ
4376,INFJ,INFP
4377,INFP,INTP
4378,ISTP,ENTP
4379,ISTP,INFP
4380,ENFJ,INTP
4381,INTJ,INTP
4382,ISFJ,ENTJ
4383,ENFJ,INFJ
4384,INTJ,INTJ
4385,INTP,INTP
4386,INTJ,ENTP
4387,ESFJ,INTJ
4388,INFP,INTJ
4389,ISFJ,INTP
4390,ISTJ,INFP
4391,INFP,INFP
4392,ISTJ,ISTJ
4393,ISFJ,ENTP
4394,INTP,INTP
4395,ENTP,ENFP
4396,ISTJ,INFJ
4397,INFP,INFJ
4398,INFP,ENTP
4399,ISTP,INTJ
4400,ENFJ,INTJ
4401,ISTP,ISTP
4402,ESTP,ENTP
4403,ESTP,ENTP
4404,INTJ,ENTP
4405,ESFP,INTP
4406,ENFJ,INTP
4407,ENTJ,INTP
4408,ISTP,INTP
4409,INFJ,INFP
4410,ESTJ,INFP
4411,ENTJ,INTP
4412,ESFJ,ESFJ
4413,ENTJ,INTP
4414,INTP,INTP
4415,INFP,ESFP
4416,ESTJ,INFJ
4417,ESFJ,ENFJ
4418,ESTJ,ENFP
4419,ISTP,INTP
4420,INTJ,INTP
4421,ISTP,INTJ
4422,INTJ,ISFP
4423,ESFP,ISFJ
4424,ESTJ,INTP
4425,ISTP,INTJ
4426,ISTP,ISTJ
4427,INFP,ENFP
4428,ENTJ,ENTJ
4429,ISTJ,INTP
4430,ESTP,INTP
4431,ESFP,ESFP
4432,ESFJ,INFJ
4433,ENFP,INTP
4434,ISFP,INTP
4435,ISFJ,ENTP
4436,ISFP,ISFJ
4437,ESTJ,ESFP
4438,ENFP,ENTP
4439,ISFJ,ENTJ
4440,ESTJ,INFP
4441,ISTP,INTP
4442,INFJ,INFP
4443,ESTP,INTP
4444,ISTP,INTP
4445,INFJ,INTJ
4446,ESTP,INTJ
4447,ISFJ,ISTJ
4448,ENFJ,ENTP
4449,INFJ,INFJ
4450,INFP,INFP
4451,INTP,ISFP
4452,ISTP,INFJ
4453,ISFP,ENTP
4454,ESTP,INFP
4455,ISTJ,ISTJ
4456,ENTJ,INFP
4457,ESTP,ISTP
4458,INTJ,INTP
4459,ENFP,INFJ
4460,ENTJ,INTJ
4461,INFJ,ESFJ
4462,ESTJ,ENTP
4463,ESTJ,INFJ
4464,INTJ,INTP
4465,INTP,INTJ
4466,ESTJ,INFP
4467,ESFJ,INFP
4468,ENFJ,INTP
4469,ISFJ,INFP
4470,INFP,INTP
4471,ESTP,ESTP
4472,ESFJ,INTJ
4473,ISFP,INFP
4474,INTP,INTP
4475,ISFJ,ISFJ
4476,ENFJ,INFP
4477,ESTP,ENFJ
4478,ENFP,INTP
4479,ENFJ,INFJ
4480,ESTP,INTP
4481,ISTJ,INTJ
4482,INFP,INFJ
4483,ENTJ,INTP
4484,ESFJ,ESFJ
4485,ENFP,INTP
4486,ESFJ,INTP
4487,ISTJ,INTP
4488,ENTJ,ENFP
4489,INFJ,INFP
4490,ENTJ,ENTP
4491,ISFP,INFJ
4492,ENFP,INTJ
4493,ENTJ,ENTJ
4494,ISTJ,INTP
4495,ESTP,INTP
4496,ESFP,ESFP
4497,INTJ,ENTP
4498,INFJ,INTP
4499,ENFP,INFP
4500,ESTJ,INTP
4501,ISFJ,ISTP
4502,ENFJ,INFJ
4503,ENFJ,ISFP
4504,ENFJ,ENTJ
4505,ESTP,INTJ
4506,ISFP,INTP
4507,INFP,INTJ
4508,ESFP,ESFJ
4509,ESTJ,INTJ
4510,ISFJ,INTP
4511,ESTP,ENTJ
4512,ENTP,INFP
4513,INTP,ENTP
4514,ENFJ,ENFJ
4515,ESFJ,INFP
4516,ESTJ,ISFJ
4517,ISTJ,ISTJ
4518,ESFJ,INTP
4519,ESTJ,INTP
4520,INTJ,INTJ
4521,ESFP,INTJ
4522,ESTP,INTJ
4523,ISFP,INTJ
4524,ENTJ,ENTP
4525,INTP,INFJ
4526,ESFJ,ESTP
4527,INTP,INTP
4528,INFP,INTJ
4529,ENTP,ENFP
4530,INTJ,ENTP
4531,ISTJ,INTJ
4532,INTP,ESTP
4533,ISFP,INFP
4534,ISTP,ENTP
4535,ESFP,INFJ
4536,INTJ,INFJ
4537,ISTJ,INFP
4538,ESTJ,INTJ
4539,ENTP,ISTJ
4540,ISTJ,INTJ
4541,ESFJ,ISTJ
4542,ENFJ,INFP
4543,ISFP,INTP
4544,ENTP,ENFP
4545,INFJ,ENTJ
4546,INTP,INTJ
4547,INFP,INFJ
4548,ISFP,INTP
4549,ESFP,ENTP
4550,ENTP,INTJ
4551,ISTP,ENFJ
4552,ISTJ,ENTP
4553,ENTP,ENTP
4554,INTJ,INTJ
4555,ENFP,INFP
4556,INTP,INTP
4557,ISTP,ENFJ
4558,INTJ,ENTP
4559,ENTJ,ENTP
4560,ENFJ,INFP
4561,ESFP,ENFJ
4562,INFP,INTJ
4563,ENFJ,ISTJ
4564,ISFJ,INFJ
4565,INTP,INFP
4566,INTJ,ENTP
4567,ENFJ,INFP
4568,ISFJ,INFJ
4569,ESTJ,INTJ
4570,ENTJ,ENTP
4571,ENTP,INFJ
4572,ISTP,INFP
4573,ENFJ,ENFP
4574,ESTP,INTP
4575,ESFJ,ENTJ
4576,ESFJ,INTJ
4577,ENFP,INFP
4578,INFP,ENFP
4579,ENTJ,INTP
4580,ESFP,INFJ
4581,ENTP,ENFP
4582,INTJ,INTJ
4583,ESTJ,INTJ
4584,ESFP,INFP
4585,ESFJ,ESFJ
4586,ISFJ,INTJ
4587,ENTJ,INFJ
4588,ESTP,ISTJ
4589,ISTJ,ISTJ
4590,ENFJ,INTP
4591,ISTJ,INFJ
4592,ESFP,INFP
4593,ISFJ,ISFP
4594,ENTJ,INTP
4595,ISFJ,INTP
4596,ISTP,INTJ
4597,ESFJ,ENTP
4598,INFJ,INFP
4599,INTJ,ENFJ
4600,ISFP,ENTJ
4601,ISTP,ISFP
4602,INTJ,ENTP
4603,ENFP,INTP
4604,INTP,INFP
4605,ISFP,INTJ
4606,ESFJ,ENFJ
4607,ESTP,ENTP
4608,ISTP,ENTP
4609,INTJ,ISFP
4610,ISFJ,INFJ
4611,ISTP,ISTP
4612,ISTP,ISFP
4613,ENFP,INFP
4614,ENFP,INTP
4615,ENTJ,INTP
4616,ISFP,INFJ
4617,ESTP,INTP
4618,ESFJ,INTJ
4619,ISTJ,INFP
4620,INTP,INTP
4621,INFJ,INTP
4622,ESTJ,INTJ
4623,ENTP,INFP
4624,ESTP,INTP
4625,INFJ,ENFP
4626,ESTP,ENTP
4627,INFJ,INTP
4628,ESFP,INFP
4629,ENTP,ENFP
4630,INFP,ISFJ
4631,ISTJ,INFP
4632,ENFP,INFP
4633,ENTP,INFJ
4634,ENTP,INTP
4635,ESFJ,INTJ
4636,ISFP,INFP
4637,ESTP,INFP
4638,ISTP,INFP
4639,ISFJ,ENTP
4640,ISFP,INFP
4641,ISFP,ENTP
4642,ISFP,INTP
4643,INTP,INFP
4644,ENTJ,INTJ
4645,ISFP,ENTJ
4646,ESFJ,INTJ
4647,INTJ,INTP
4648,ESTJ,INTP
4649,ISTP,ISTJ
4650,ENTJ,ENTP
4651,INTJ,INFP
4652,ESFP,INFJ
4653,ISFP,ENTJ
4654,INFJ,INTP
4655,INFJ,INTP
4656,ENFJ,ENTP
4657,ISFJ,ENTP
4658,ESFP,INFP
4659,INFJ,INTP
4660,ESFJ,INFJ
4661,ISTJ,ISTJ
4662,INTJ,INTJ
4663,ISTP,INTP
4664,ISTJ,ESFP
4665,ENTJ,ENTJ
4666,ESTP,ENTP
4667,ESFP,INFJ
4668,ENFP,INTP
4669,INFP,INFP
4670,ESFJ,ENFP
4671,INTP,ENTP
4672,INFJ,ENTP
4673,ESFP,INFJ
4674,ENFP,ENFP
4675,ISTJ,INTP
4676,ESTP,ENTP
4677,ESTP,INTP
4678,ISFP,INFP
4679,ISFP,INTJ
4680,ESFJ,ISTJ
4681,ESTJ,INTP
4682,ESTJ,ENTP
4683,INFP,INTJ
4684,ISFP,INTJ
4685,ESFJ,INTP
4686,INTP,INFP
4687,ENTJ,INTP
4688,ENFJ,INTJ
4689,ENTJ,INFJ
4690,ESTP,ESTP
4691,INFP,INTJ
4692,ENFJ,ENFJ
4693,ENTP,INTJ
4694,INTP,INFP
4695,INFP,ENTP
4696,INFP,INFP
4697,INFJ,INFJ
4698,ENTJ,ISTJ
4699,ISFP,INFP
4700,INFP,ENFJ
4701,INTP,INFJ
4702,INFP,INFP
4703,ESFP,INTP
4704,ESTP,ISTJ
4705,ENTJ,INTJ
4706,ENFP,ENTP
4707,ENFJ,INTJ
4708,ISTJ,INTP
4709,INFJ,INTP
4710,ESTP,INTP
4711,INTJ,INFJ
4712,ESFJ,INFP
4713,ENTP,INFJ
4714,INFJ,INTJ
4715,INFP,ENFP
4716,INFP,ENFJ
4717,ENFP,INTP
4718,ENTP,INTP
4719,INFJ,ENFJ
4720,ISTP,INTP
4721,INFP,INTP
4722,INFJ,INTP
4723,ISTJ,INTP
4724,ISFJ,ISFJ
4725,INTJ,INFJ
4726,INFJ,INTP
4727,ESFJ,ENFP
4728,INTP,INTP
4729,ISFP,INFP
4730,ISFP,ISTP
4731,ISFJ,ENTP
4732,ESFJ,ESTP
4733,ISTP,ISTJ
4734,ISTP,INFJ
4735,INFP,ENTP
4736,INFJ,INFP
4737,ISTP,INTJ
4738,INTP,INFP
4739,INFP,INFJ
4740,ENFP,INTJ
4741,ISTJ,ISTJ
4742,ESFP,INFP
4743,ENFJ,ISTJ
4744,INFJ,ENFJ
4745,ISFP,INTP
4746,INTP,INTP
4747,ENFP,ENTP
4748,INTP,INTP
4749,INTP,INTJ
4750,ENFJ,ISTJ
4751,ENTP,ISFJ
4752,ISTP,INTJ
4753,ENFJ,INTJ
4754,INTJ,INFP
4755,ESFP,ENFJ
4756,ENFJ,ENTP
4757,ENTP,INFP
4758,ENFP,ENFJ
4759,ENTP,ENTP
4760,ENFJ,INTJ
4761,ENFP,ENTP
4762,ENFJ,INFJ
4763,ESFP,INTP
4764,INTJ,INTP
4765,ISTP,ISTJ
4766,ENTP,INTJ
4767,ENFP,ENTJ
4768,INFP,INFP
4769,INFJ,INFJ
4770,INFP,INFP
4771,ESTP,INTJ
4772,INFJ,INTP
4773,ESTP,ISFP
4774,INFP,INTJ
4775,ESFP,INFJ
4776,ENFP,ENTP
4777,ISTP,INTJ
4778,ESFJ,INFJ
4779,ENFP,INFP
4780,ISFP,INFP
4781,INFJ,ESFP
4782,ISTJ,ISFP
4783,ENFP,INFJ
4784,ESTP,INFP
4785,ENFJ,INTP
4786,ISFJ,INFP
4787,ISTP,INFP
4788,ESFP,INFP
4789,INFJ,ENFP
4790,ISFJ,INTP
4791,ISTJ,ENFP
4792,ESTJ,ISTJ
4793,ESTJ,ENTP
4794,ESFP,INFP
4795,ESFJ,INTJ
4796,ESFJ,ISFP
4797,INFP,INFP
4798,INTJ,INTJ
4799,ESFJ,ENTP
4800,ENFP,INFP
4801,ENFJ,ISTJ
4802,ISTP,INTJ
4803,ENFJ,INTP
4804,ISTP,INFP
4805,ISFP,ISFJ
4806,ESTP,ENTP
4807,ESFP,INTJ
4808,INFJ,INFP
4809,INTP,INFP
4810,ISTP,ISTJ
4811,ISFP,INFP
4812,ESTJ,ENFJ
4813,ISTP,INTP
4814,INFP,INTJ
4815,INFJ,ISFJ
4816,INTJ,ENTP
4817,INTP,INTP
4818,INTP,INTP
4819,ENFP,INFP
4820,ENFP,ENTJ
4821,INTP,INFP
4822,ENFJ,INTJ
4823,INTJ,INTP
4824,ISTP,ESFP
4825,ISTJ,INTP
4826,ISFJ,INTP
4827,ESFP,INFJ
4828,INFJ,INFP
4829,INFP,ISTJ
4830,ISTP,INFP
4831,ESTJ,INFP
4832,ENTJ,INFJ
4833,ENFP,INTP
4834,INFP,INTJ
4835,ISFJ,INFP
4836,INTP,INTP
4837,ESFJ,ENTP
4838,ESFP,INTJ
4839,INFP,ENTP
4840,INFJ,INTP
4841,INFP,INTJ
4842,ENFP,INFP
4843,INTJ,INFP
4844,INTP,ESTP
4845,ESFP,INFP
4846,INTJ,INFP
4847,ENFJ,INFP
4848,INTJ,INTP
4849,ESFJ,ESFJ
4850,ISFP,INTP
4851,ISFP,INTP
4852,INTJ,ENTP
4853,ISFP,INTP
4854,ESFJ,ISTJ
4855,ISFJ,ENFJ
4856,ISTJ,ENFJ
4857,ESFP,INTP
4858,INTJ,INFP
4859,INTP,INTP
4860,ISTJ,INFJ
4861,INTP,INTP
4862,INTJ,INTP
4863,ESTJ,INTP
4864,ESTJ,INFJ
4865,ENTP,ISFP
4866,ESFP,ENTJ
4867,ISTP,ENTJ
4868,ENTJ,ISTJ
4869,ISFJ,INTJ
4870,ENFJ,INFP
4871,INTJ,INFJ
4872,ESFJ,INFP
4873,ENTJ,INTJ
4874,ISFP,ENTP
4875,ISTJ,ISTJ
4876,ESFP,INTJ
4877,ESTP,INFJ
4878,ENFP,INFJ
4879,ESFJ,INFJ
4880,ESTP,INTP
4881,ESFP,INFJ
4882,ESFP,INFJ
4883,ESFP,INFP
4884,ENFJ,INTP
4885,ISTJ,INTJ
4886,ISFJ,INTJ
4887,ISFJ,ISFJ
4888,INTP,INFJ
4889,ISFJ,INTP
4890,ISFP,ENTP
4891,ISTP,ENTP
